acceptance_reasons,challenger_selection_reason,cost_converged,improvement_over_original,instance_id,matrix_disagreement_from_original,matrix_stable,matrix_target_accepted,max_customer_membership_instability,max_near_best_matrix_disagreement,mean_near_best_matrix_disagreement,n_customers,near_best_seed_count,needs_review,original_cost,ortools_beats_pyvrp,ortools_checked,ortools_cost,ortools_feasible,pyvrp_best_cost,pyvrp_candidate_count,pyvrp_feasible_count,pyvrp_seed_spread_relative,pyvrp_worst_cost,reference_accepted,reference_base_seed,reference_cost,reference_derived_seed,reference_num_vehicles,reference_route_hash,reference_runtime_seconds,reference_solver,reference_time_budget,relative_improvement_over_original,source_file,vehicle_count_delta_from_original
"[""accepted""]",not_selected,True,1.7763568394002505e-15,cvrp_s7799_n20-50-100_x66667_cvrp20_53273,0.0,True,True,0.0,0.0,0.0,20,4,False,5.296445425889205,False,False,,False,5.296445425889203,4,4,1.676933015034346e-16,5.296445425889204,True,314160,5.296445425889203,4253547756,3,41c96110889522aed8b631f15b4205e38d5df229e9637de217122ab03af88f6a,10.011773493000874,pyvrp,10.0,3.353866030068691e-16,cvrp20_53273.json,0
"[""accepted""]",stable_control,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_53487,0.0,True,True,0.0,0.0,0.0,20,4,False,5.929857200132023,False,True,5.965303556536535,True,5.929857200132023,4,4,1.497807434014348e-16,5.929857200132024,True,314159,5.929857200132023,4195060271,3,5007c22b2d7f36c03f6dc6405842b0eb6f5b70d6d48438c8c4a025f54f9fd51f,10.010521538999456,pyvrp,10.0,0.0,cvrp20_53487.json,0
"[""accepted""]",not_selected,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_53730,0.0,True,True,0.0,0.0,0.0,20,4,False,6.257862950224981,False,False,,False,6.257862950224981,4,4,1.4192998900178754e-16,6.257862950224982,True,314159,6.257862950224981,834548459,4,71d21d7a6e30614faef2bfb5157e36a13b866f7d3638d39ba383523fb53d08d0,10.01155767400087,pyvrp,10.0,0.0,cvrp20_53730.json,0
"[""accepted""]",not_selected,True,1.7763568394002505e-15,cvrp_s7799_n20-50-100_x66667_cvrp20_53875,0.0,True,True,0.0,0.0,0.0,20,4,False,7.05505181623675,False,False,,False,7.055051816236748,4,4,2.517850875754136e-16,7.05505181623675,True,314161,7.055051816236748,4009443806,4,83b34793f792708bda8b881d75c8e7710e4a7e0da4a31446178a8d305d8eddae,10.008859554000082,pyvrp,10.0,2.5178508757541357e-16,cvrp20_53875.json,0
"[""accepted""]",not_selected,True,1.7763568394002505e-15,cvrp_s7799_n20-50-100_x66667_cvrp20_53959,0.0,True,True,0.0,0.0,0.0,20,4,False,7.382207390680722,False,False,,False,7.38220739068072,4,4,1.2031339309450442e-16,7.382207390680721,True,314160,7.38220739068072,3602574789,4,67cf590a3de7f696b4ea0c44f5d27eb4d31d1f5cffc8f007ef1b68891a24e0ac,10.01060780700027,pyvrp,10.0,2.406267861890088e-16,cvrp20_53959.json,0
"[""accepted""]",stable_control,True,1.7763568394002505e-15,cvrp_s7799_n20-50-100_x66667_cvrp20_53961,0.0,True,True,0.0,0.0,0.0,20,4,False,5.000792346171472,False,True,5.000792346171471,True,5.00079234617147,4,4,3.5521507721875357e-16,5.000792346171472,True,314162,5.00079234617147,3259496451,4,eda3a731ad9753daf60352918fc2cbc8f8811d06a986a766bb5bc670e3257366,10.01223111299987,pyvrp,10.0,3.552150772187534e-16,cvrp20_53961.json,0
"[""accepted""]",not_selected,True,8.881784197001252e-16,cvrp_s7799_n20-50-100_x66667_cvrp20_53997,0.0,True,True,0.0,0.0,0.0,20,4,False,4.916110771722454,False,False,,False,4.916110771722453,4,4,3.6133377010499503e-16,4.916110771722455,True,314159,4.916110771722453,1923693095,4,e65c80cfc3acbf7ac24d82a9b28b548ebf8f9f08a947183230181b57853fe253,10.01311935999911,pyvrp,10.0,1.806668850524975e-16,cvrp20_53997.json,0
"[""accepted""]",not_selected,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_54046,0.0,True,True,0.0,0.0,0.0,20,4,False,4.361786140566869,False,False,,False,4.361786140566869,4,4,2.0362722771747248e-16,4.36178614056687,True,314160,4.361786140566869,2716064460,3,755230c8487487839c05aa86ec545053a20f8be942ef8725bb302215494ac16a,10.009044225000252,pyvrp,10.0,0.0,cvrp20_54046.json,0
"[""accepted""]",not_selected,True,-8.881784197001252e-16,cvrp_s7799_n20-50-100_x66667_cvrp20_5410,0.0,True,True,0.0,0.0,0.0,20,4,False,5.323839201312465,False,False,,False,5.323839201312466,4,4,1.6683043685488586e-16,5.323839201312467,True,314162,5.323839201312466,2073570857,4,7c185bbd19c340bdcb51862ae977990a114bd8c92a04e471f561f504be2ead3a,10.010829524000656,pyvrp,10.0,-1.6683043685488588e-16,cvrp20_5410.json,0
"[""accepted""]",not_selected,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_54247,0.0,True,True,0.0,0.0,0.0,20,4,False,4.462687533941791,False,False,,False,4.462687533941791,4,4,1.9902321481056446e-16,4.462687533941792,True,314160,4.462687533941791,1101024618,3,5f5f7e6776bde21e9ae13bb33ad434b80f75a4877bc40786906e6050a27547d6,10.010518391000005,pyvrp,10.0,0.0,cvrp20_54247.json,0
