acceptance_reasons,challenger_selection_reason,cost_converged,improvement_over_original,instance_id,matrix_disagreement_from_original,matrix_stable,matrix_target_accepted,max_customer_membership_instability,max_near_best_matrix_disagreement,mean_near_best_matrix_disagreement,n_customers,near_best_seed_count,needs_review,original_cost,ortools_beats_pyvrp,ortools_checked,ortools_cost,ortools_feasible,pyvrp_best_cost,pyvrp_candidate_count,pyvrp_feasible_count,pyvrp_seed_spread_relative,pyvrp_worst_cost,reference_accepted,reference_base_seed,reference_cost,reference_derived_seed,reference_num_vehicles,reference_route_hash,reference_runtime_seconds,reference_solver,reference_time_budget,relative_improvement_over_original,source_file,vehicle_count_delta_from_original
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.2460917298743439,cvrp_s7799_n20-50-100_x66667_cvrp100_48279,0.08323232323232323,False,False,0.0,0.0,0.0,100,1,True,17.329816430034988,False,True,17.869245433317097,True,17.083724700160644,4,4,0.0013603553927216629,17.10696463718428,False,9101,17.083724700160644,3075700408,10,9faadabab965528721832f189a6f1eccfd8847c5354fa17a779755582e5613af,40.30831410000246,pyvrp,40.0,0.014200481053442241,cvrp100_48279.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.13863567927735332,cvrp_s7799_n20-50-100_x66667_cvrp100_48344,0.06787878787878789,False,False,0.0,0.0,0.0,100,1,True,13.314284381365137,False,True,14.925074549470438,True,13.175648702087784,4,4,0.00848018361481099,13.287380622325735,False,9101,13.175648702087784,1376085404,10,4d07bb399c291353ca1201a2b2fdb96962e6e61c98d3ea6f9828ed5d30cbfb7c,40.30373110000073,pyvrp,40.0,0.010412552061107376,cvrp100_48344.json,0
"[""accepted""]",not_selected,True,0.4254564796740432,cvrp_s7799_n20-50-100_x66667_cvrp100_48383,0.06262626262626263,True,True,0.0,0.0,0.0,100,4,False,15.386520532179725,False,False,,False,14.961064052505682,4,4,5.93659927250544e-16,14.96106405250569,True,9101,14.961064052505682,1231039790,11,8c971bee365f43245635c49da53df495d1c6b68cbefa571587e998f298bb9693,40.18987819999893,pyvrp,40.0,0.02765124699793132,cvrp100_48383.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp100_48684,0.0,False,False,0.2,0.08747474747474747,0.05952861952861952,100,4,True,12.55097310423138,False,True,13.25645911300012,True,12.55097310423138,4,4,0.0007464047343194983,12.560341209976695,True,9103,12.55097310423138,3029508581,10,7f01f050de72cdcb527db3e5fdd96a09ceb4eaeb6788516245c4990776cbb64d,40.44324610000331,pyvrp,40.0,0.0,cvrp100_48684.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.267753504225249,cvrp_s7799_n20-50-100_x66667_cvrp100_48702,0.05353535353535353,False,False,0.0,0.0,0.0,100,1,True,14.260164145211892,False,True,16.230632572587734,True,13.992410640986643,4,4,0.009002702309527728,14.118380148580114,False,9101,13.992410640986643,2479637504,11,e93950407a2167c30e58aff3f5ae7e964677c4672a06f7f057f2d66fb2447abc,40.18861290000132,pyvrp,40.0,0.018776326941170037,cvrp100_48702.json,1
"[""accepted""]",not_selected,True,0.2887581768623608,cvrp_s7799_n20-50-100_x66667_cvrp100_48854,0.08646464646464647,True,True,0.0,0.0,0.0,100,4,False,15.098664812770219,False,False,,False,14.809906635907858,4,4,2.398876485950728e-16,14.809906635907861,True,9101,14.809906635907858,1193722662,11,e1a0b1b172e4ce674ecfda1aea2f961641acb93db7a00145de0c67e1947d37fb,40.18605490000118,pyvrp,40.0,0.019124749137959113,cvrp100_48854.json,0
"[""accepted""]",not_selected,True,0.18512861584980378,cvrp_s7799_n20-50-100_x66667_cvrp100_49056,0.06888888888888889,True,True,0.2,0.00808080808080808,0.00808080808080808,100,2,False,15.674851930291547,False,False,,False,15.489723314441743,4,4,0.0020837375912951257,15.521999833190806,True,9103,15.489723314441743,3167690761,10,6657cc74d731cb109e4c00a0b59d631a34597808440de74993d4cd4045b2c031,40.34486769999785,pyvrp,40.0,0.01181054957795448,cvrp100_49056.json,0
"[""accepted""]",not_selected,True,0.2509853900140335,cvrp_s7799_n20-50-100_x66667_cvrp100_49088,0.08545454545454545,True,True,0.11,0.022222222222222223,0.022222222222222223,100,2,False,14.003092886114448,False,False,,False,13.752107496100415,4,4,0.003434810596130254,13.799343380647143,True,9101,13.752107496100415,41075624,10,c006161c259e6302d90ff8caa443e4f0bc1edc480049026dde625bc0ffdbb278,40.201689599998645,pyvrp,40.0,0.01792356817563584,cvrp100_49088.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.3551738798288433,cvrp_s7799_n20-50-100_x66667_cvrp100_49093,0.08505050505050506,False,False,0.0,0.0,0.0,100,1,True,14.266048856227634,False,True,15.361163571406934,True,13.910874976398791,4,4,0.005564471733586376,13.988281646994416,False,9103,13.910874976398791,1334797815,10,95c1f8a19a9c98ee0c9ffefd194681de2ddf815f477292884e99445af906700f,40.21488859999954,pyvrp,40.0,0.024896443535856627,cvrp100_49093.json,0
"[""pyvrp_cost_not_converged""]",unstable_cost,False,0.3095147513791101,cvrp_s7799_n20-50-100_x66667_cvrp100_49225,0.07454545454545454,True,False,0.0,0.0,0.0,100,2,True,15.390190441079772,False,True,15.976855307812858,True,15.080675689700662,4,4,0.008427845547794124,15.207773295169833,False,9104,15.080675689700662,2182883875,11,185b91436840223bdeaf54ec3f5a8b194bd83093f05c5c91281aceaf4b46d0dd,40.26156579999952,pyvrp,40.0,0.02011117098024647,cvrp100_49225.json,0
"[""accepted""]",not_selected,True,0.08038156006913155,cvrp_s7799_n20-50-100_x66667_cvrp100_49326,0.04,True,True,0.16,0.030707070707070707,0.015353535353535354,100,4,False,13.22491803009558,False,False,,False,13.144536470026448,4,4,0.0009189114166573765,13.156615134655425,True,9101,13.144536470026448,911826672,11,dd73a07ebf8f4ba0743ae333fdab38b37f0648a69d567ab6067560e91c5894ce,40.29083240000182,pyvrp,40.0,0.006078038433675692,cvrp100_49326.json,1
"[""pyvrp_cost_not_converged""]",unstable_cost,False,0.4384640328077438,cvrp_s7799_n20-50-100_x66667_cvrp100_49484,0.05858585858585859,True,False,0.0,0.0,0.0,100,2,True,17.416686341777847,False,True,17.93281627397177,True,16.978222308970103,4,4,0.007479348126396874,17.10520834418625,False,9102,16.978222308970103,4058388542,11,b0373cea8739b8b8cd61fdf982c02a48ce39bf212c69cfba7762db4b824abd7a,40.34277889999794,pyvrp,40.0,0.02517493995146419,cvrp100_49484.json,0
"[""accepted""]",not_selected,True,0.15971697437661625,cvrp_s7799_n20-50-100_x66667_cvrp100_49539,0.04,True,True,0.0,0.0,0.0,100,4,False,15.622563143590787,False,False,,False,15.46284616921417,4,4,6.975183739472517e-05,15.463924731145825,True,9101,15.46284616921417,1519525623,11,e4d18a0501bab21a9719dcb0db997814376a15522ae6a29a0751eb6837920d98,40.34232250000059,pyvrp,40.0,0.010223480802005318,cvrp100_49539.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.364555270435055,cvrp_s7799_n20-50-100_x66667_cvrp100_49778,0.09535353535353536,False,False,0.0,0.0,0.0,100,1,True,16.21823436653054,False,True,16.754258307857416,True,15.853679096095487,4,4,0.007419983347566629,15.97131313098618,False,9103,15.853679096095487,3766722520,10,fa7991d164ae32060786681cfc046310d4937735f36309ef8d74729f8c9d6a6a,40.363212200001726,pyvrp,40.0,0.022478110884091376,cvrp100_49778.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.15517872826092294,cvrp_s7799_n20-50-100_x66667_cvrp100_49785,0.0890909090909091,False,False,0.0,0.0,0.0,100,1,True,14.388874010257346,False,True,14.607597492842524,True,14.233695281996424,4,4,0.002704855862831037,14.272195376129682,False,9102,14.233695281996424,3347929593,10,1803b8b8ea8068c2d88a4b41faeb5a5631fceaf3df490439e9910b34917fce33,40.34362649999821,pyvrp,40.0,0.010784633193000454,cvrp100_49785.json,0
"[""accepted""]",not_selected,True,0.25500550706689395,cvrp_s7799_n20-50-100_x66667_cvrp100_49798,0.03313131313131313,True,True,0.0,0.0,0.0,100,3,False,16.32176923103933,False,False,,False,16.066763723972436,4,4,0.002223464665503435,16.10248760540168,True,9103,16.066763723972436,1253176107,11,7dee7c2c262adb6f084be8a40e85f6f75364fafea8b66352d4b89a90d26a30f5,40.332055499999115,pyvrp,40.0,0.01562364370291099,cvrp100_49798.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.2559271818195903,cvrp_s7799_n20-50-100_x66667_cvrp100_49959,0.08525252525252525,False,False,0.2,0.055353535353535356,0.055353535353535356,100,2,True,19.618692076696128,False,True,20.23619304136248,True,19.362764894876538,4,4,0.00214181754453824,19.404236404439153,True,9103,19.362764894876538,4193925951,11,0420826642aa3b5f1f30faf4620cab9117f2873099c948af85fb8cc2d74684b8,40.34317210000154,pyvrp,40.0,0.013045068489738462,cvrp100_49959.json,0
"[""pyvrp_cost_not_converged""]",unstable_cost,False,0.1952578159153049,cvrp_s7799_n20-50-100_x66667_cvrp100_5006,0.06363636363636363,True,False,0.0,0.0,0.0,100,2,True,14.503301780751562,False,True,14.621133202862671,True,14.308043964836257,4,4,0.008138793793036251,14.424494184247756,False,9104,14.308043964836257,2790969170,11,f4e16dec3412ea6c8ce68e7e6a52bab09be17aa7a628b1c459f145e6d713c301,40.37623420000091,pyvrp,40.0,0.01346299062565508,cvrp100_5006.json,0
"[""accepted""]",not_selected,True,0.1902108951327115,cvrp_s7799_n20-50-100_x66667_cvrp100_50064,0.056767676767676765,True,True,0.19,0.007676767676767677,0.0051178451178451176,100,4,False,16.05986954998266,False,False,,False,15.86965865484995,4,4,4.63841285674176e-05,15.870394755137317,True,9101,15.86965865484995,3807950626,10,4b3ef7aaa68f5532d984b2002fe661a23f4a244c9ba47483878e0615409299d3,40.27916329999789,pyvrp,40.0,0.01184386302396316,cvrp100_50064.json,0
"[""accepted""]",not_selected,True,0.31684860524652336,cvrp_s7799_n20-50-100_x66667_cvrp100_50165,0.0694949494949495,True,True,0.19,0.0038383838383838384,0.0019191919191919192,100,4,False,16.34208920268388,False,False,,False,16.025240597437357,4,4,1.5864005381491242e-05,16.025494821940434,True,9102,16.025240597437357,1759549757,11,2974ba902071db7e559e35de3911f12d0ccea54cee7bde37659bf5e4002fbd75,40.1589836000021,pyvrp,40.0,0.0193885005348329,cvrp100_50165.json,0
"[""pyvrp_cost_not_converged""]",unstable_cost,False,0.25776635968560235,cvrp_s7799_n20-50-100_x66667_cvrp100_5019,0.07494949494949495,True,False,0.0,0.0,0.0,100,2,True,14.36606849359347,False,True,14.80727755471603,True,14.108302133907868,4,4,0.006962358444228922,14.206529190403614,False,9102,14.108302133907868,577784606,11,4e71f45287b5c8da893ab2fb3249e245caaf1ca83ba941cfd576611af5b3de09,40.216709000000264,pyvrp,40.0,0.01794272105834334,cvrp100_5019.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.450964860992352,cvrp_s7799_n20-50-100_x66667_cvrp100_50296,0.08262626262626263,False,False,0.0,0.0,0.0,100,1,True,14.749588667639992,False,True,14.830655594588846,True,14.29862380664764,4,4,0.006404717790115017,14.390202456916239,False,9104,14.29862380664764,4140258625,11,d3126c1445a5f71c261ce6c3d89a30581f6c40bf3163ad79f39318af7eb7e022,40.164746799997374,pyvrp,40.0,0.03057474151680927,cvrp100_50296.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.4712620749484806,cvrp_s7799_n20-50-100_x66667_cvrp100_50703,0.09111111111111111,False,False,0.21,0.08424242424242424,0.04225589225589226,100,4,True,16.47972276071976,False,True,16.80072938276923,True,16.00846068577128,4,4,0.000986047135113583,16.024245782568062,True,9103,16.00846068577128,2787938160,11,01ffc29a1a0d718da7131ebe5b411e5dd82cec3da0dcc9d284668f21a4118ffe,40.48241499999858,pyvrp,40.0,0.02859648076554766,cvrp100_50703.json,0
"[""accepted""]",not_selected,True,0.29126785332400473,cvrp_s7799_n20-50-100_x66667_cvrp100_50769,0.08666666666666667,True,True,0.19,0.04525252525252525,0.04525252525252525,100,2,False,17.599186194401575,False,False,,False,17.30791834107757,4,4,0.003146716052219461,17.362381445551943,True,9101,17.30791834107757,2420388224,11,9c5fef7ebc262894c8b1e47674c9f43a480a9aa4ba630b8b3103556cf84ae145,40.14808939999784,pyvrp,40.0,0.01655007510612389,cvrp100_50769.json,0
"[""accepted""]",not_selected,True,0.5157333955420995,cvrp_s7799_n20-50-100_x66667_cvrp100_50809,0.0898989898989899,True,True,0.21,0.04464646464646465,0.04464646464646465,100,2,False,19.995025345611275,False,False,,False,19.479291950069175,4,4,0.002623770104591885,19.530401133946384,True,9104,19.479291950069175,3953683873,11,0351d33bc751a1357dd859f2837d80ad92ecb6b0d30023b794438dac0cdbd509,40.32761460000256,pyvrp,40.0,0.02579308536136956,cvrp100_50809.json,0
"[""accepted""]",not_selected,True,0.4274694096244325,cvrp_s7799_n20-50-100_x66667_cvrp100_50908,0.07737373737373737,True,True,0.14,0.02909090909090909,0.019393939393939394,100,3,False,16.787367156794343,False,False,,False,16.35989774716991,4,4,0.003444502445955602,16.41624945497562,True,9103,16.35989774716991,2840966987,11,c6251389ef0bad99765aded178e82e72cc417090602e69917ea5de0a277400c7,40.443638900000224,pyvrp,40.0,0.025463755312662175,cvrp100_50908.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.26188938926583916,cvrp_s7799_n20-50-100_x66667_cvrp100_51110,0.09191919191919191,False,False,0.0,0.0,0.0,100,1,True,18.80433304608797,False,True,18.887445194394214,True,18.54244365682213,4,4,0.004211233795781133,18.620530222206106,False,9101,18.54244365682213,803100610,10,21dec55f5eb389e88093f56a348c0796d77d0551c4591fa613ae6247164ab26d,40.19695739999952,pyvrp,40.0,0.013927076734068072,cvrp100_51110.json,0
"[""accepted""]",not_selected,True,0.18218779426162612,cvrp_s7799_n20-50-100_x66667_cvrp100_51253,0.039191919191919194,True,True,0.0,0.0,0.0,100,4,False,13.915934819888419,False,False,,False,13.733747025626792,4,4,3.8802742676538697e-16,13.733747025626798,True,9104,13.733747025626792,621646290,10,1c17a71f0472a000add9bf4189557df51e4e81719722df41822d44d85af83474,40.34654159999991,pyvrp,40.0,0.013092026990615565,cvrp100_51253.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.21689203040967442,cvrp_s7799_n20-50-100_x66667_cvrp100_51668,0.06444444444444444,False,False,0.0,0.0,0.0,100,1,True,16.40726226471003,False,True,16.84345324831486,True,16.190370234300357,4,4,0.00701390148739886,16.303927896168254,False,9102,16.190370234300357,883278305,11,42cb6baa5b2e4aed00f37d8ff223d69d7524c772219f8a2db23a0b6a396d2e13,40.156726599998365,pyvrp,40.0,0.013219270034841952,cvrp100_51668.json,0
"[""accepted""]",not_selected,True,0.3403103014644948,cvrp_s7799_n20-50-100_x66667_cvrp100_51701,0.08484848484848485,True,True,0.21,0.03595959595959596,0.03595959595959596,100,2,False,16.420398850584757,False,False,,False,16.080088549120262,4,4,0.003675715099886733,16.13919437340778,True,9104,16.080088549120262,2739781229,11,cd8a6dabe5fe155ba5e72886d6d7c259ef179511d9d038df97fb486850dc9d8e,40.42601959999956,pyvrp,40.0,0.020724849899268788,cvrp100_51701.json,0
"[""accepted""]",stable_control,True,0.3717693938436675,cvrp_s7799_n20-50-100_x66667_cvrp100_51887,0.06424242424242424,True,True,0.0,0.0,0.0,100,2,False,14.100051747649852,False,True,15.377575859204324,True,13.728282353806184,4,4,0.0046459945906577324,13.79206387936099,True,9103,13.728282353806184,2734456696,9,d9ffae50a18d4475d80b1dbf6eefb7fa682036b5604c94b7fbde8259a3441179,40.17846289999943,pyvrp,40.0,0.026366526910486885,cvrp100_51887.json,-1
"[""accepted""]",not_selected,True,0.10432885269022307,cvrp_s7799_n20-50-100_x66667_cvrp100_51974,0.04505050505050505,True,True,0.19,0.03575757575757576,0.02794612794612794,100,4,False,16.538926843850778,False,False,,False,16.434597991160555,4,4,0.0007649922292941714,16.447170330915366,True,9101,16.434597991160555,60351469,11,de34ff79c56b060fe56a5c9979a13ccb571588d99a7bf53f4f65dca8fdf2e4f7,40.25938790000146,pyvrp,40.0,0.006308078732993057,cvrp100_51974.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.4270310350096054,cvrp_s7799_n20-50-100_x66667_cvrp100_5215,0.08505050505050506,False,False,0.21,0.05070707070707071,0.02750841750841751,100,4,True,18.122193074549244,False,True,18.736856807846962,True,17.69516203953964,4,4,0.0006994406216379618,17.70753875467656,True,9103,17.69516203953964,2700811348,11,d4dedb118f7d3e6b7c7b24e6f196c074380f2dabbb50370111ddf7d7a1f74a9e,40.25533820000055,pyvrp,40.0,0.023563982198673655,cvrp100_5215.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.27317095436992744,cvrp_s7799_n20-50-100_x66667_cvrp100_52175,0.08585858585858586,False,False,0.19,0.07090909090909091,0.06060606060606061,100,3,True,17.384375339655556,False,True,17.676540391466773,True,17.111204385285628,4,4,0.0038206863893325356,17.176580930985576,True,9101,17.111204385285628,3704452233,12,df0d724b0f364458b69e22b7ef104fe757785ec08f75cbb2e5af199867fc6193,40.18480649999765,pyvrp,40.0,0.0157135904530775,cvrp100_52175.json,0
"[""accepted""]",not_selected,True,0.14991554391678008,cvrp_s7799_n20-50-100_x66667_cvrp100_52250,0.05191919191919192,True,True,0.18,0.0036363636363636364,0.0018181818181818184,100,4,False,13.52721467552125,False,False,,False,13.37729913160447,4,4,9.155077627099237e-05,13.378523833724378,True,9101,13.37729913160447,828970476,10,a3dcc568c503adb9cad813ff721bec8f7cc240c7f93f3259ce4f5259ee7fc39f,40.34647699999914,pyvrp,40.0,0.011082513844336792,cvrp100_52250.json,0
"[""pyvrp_cost_not_converged""]",unstable_cost,False,0.2781052838290563,cvrp_s7799_n20-50-100_x66667_cvrp100_52275,0.044848484848484846,True,False,0.0,0.0,0.0,100,2,True,13.707180174042115,False,True,14.144559233785301,True,13.429074890213059,4,4,0.005327021762258281,13.50061186440022,False,9103,13.429074890213059,2805153233,11,3541bb1a6b08d285bb0ce0f770fd14a741b299524cd2aed39fefc677518b90c4,40.487634199998865,pyvrp,40.0,0.020289022271387108,cvrp100_52275.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.2755444478746423,cvrp_s7799_n20-50-100_x66667_cvrp100_52348,0.0898989898989899,False,False,0.0,0.0,0.0,100,1,True,14.468597188435263,False,True,15.824975008457304,True,14.19305274056062,4,4,0.007864088592234128,14.30466816470664,False,9101,14.19305274056062,3101385474,11,990e57c48f9371bb30a2767508079bb45f9235497fc4763dadc35b4a9efffba4,40.459883999999875,pyvrp,40.0,0.019044309844694875,cvrp100_52348.json,1
"[""pyvrp_cost_not_converged""]",unstable_cost,False,0.3019875598268378,cvrp_s7799_n20-50-100_x66667_cvrp100_52604,0.06767676767676768,True,False,0.0,0.0,0.0,100,2,True,14.79614568223365,False,True,15.699517929286316,True,14.494158122406812,4,4,0.011779014091687665,14.664885015177791,False,9103,14.494158122406812,3693385798,11,a5b1701e070be6bf42ce25aea27ddc63e0413ae43a7302a65beb1ab19e7bd822,40.25464869999996,pyvrp,40.0,0.020409880134489813,cvrp100_52604.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.537238636777591,cvrp_s7799_n20-50-100_x66667_cvrp100_52616,0.07838383838383839,False,False,0.0,0.0,0.0,100,1,True,17.128137245517653,False,True,17.683304796586764,True,16.590898608740062,4,4,0.0029917494007023018,16.640534419709873,False,9104,16.590898608740062,4169128916,11,33b1ee77927f87eeee0ee2c87dc07366438c8cdd72962de5cb0674e9912f8d98,40.14841089999754,pyvrp,40.0,0.03136585310338891,cvrp100_52616.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.14471530431844037,cvrp_s7799_n20-50-100_x66667_cvrp100_52668,0.06323232323232324,False,False,0.24,0.0698989898989899,0.04888888888888889,100,3,True,13.616466089897138,False,True,14.054021335410424,True,13.471750785578697,4,4,0.0030705617191069917,13.513116627830245,True,9101,13.471750785578697,3719043482,11,b971495b03af7195aa1e43c0c06fbf09a8b973fff16d18c0bb9597de8ccdc245,40.21968860000197,pyvrp,40.0,0.0106279634791448,cvrp100_52668.json,0
"[""accepted""]",not_selected,True,0.34087611008049556,cvrp_s7799_n20-50-100_x66667_cvrp100_52714,0.0892929292929293,True,True,0.0,0.0,0.0,100,2,False,14.143417386527625,False,False,,False,13.80254127644713,4,4,0.0029668667054157383,13.843491576610347,True,9101,13.80254127644713,353145722,10,36faf319feae5e148b9dc4545af4f6056ffb15f96b7352d64e9cb1fe6c389b4f,40.14378100000249,pyvrp,40.0,0.024101396484642996,cvrp100_52714.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.4058343905330162,cvrp_s7799_n20-50-100_x66667_cvrp100_52817,0.08282828282828283,False,False,0.23,0.059393939393939395,0.059393939393939395,100,2,True,16.25652188705022,False,True,17.31426100183413,True,15.850687496517203,4,4,0.0021409744632307896,15.884623413671898,True,9101,15.850687496517203,2317875735,10,227c4038d43688a9f4cc8296308836fbef4a29413285e9a70ecc37747e4546d5,40.406534400000965,pyvrp,40.0,0.02496440464650066,cvrp100_52817.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.21779251202107908,cvrp_s7799_n20-50-100_x66667_cvrp100_52829,0.08565656565656565,False,False,0.0,0.0,0.0,100,1,True,15.037991883820881,False,True,15.339664813382116,True,14.820199371799802,4,4,0.0032261655141855804,14.868011787926458,False,9104,14.820199371799802,2955406845,10,2e0b66e4cbdc05b1a78969ee025b26b8bfb7c8b6f8c3dddfab752841789b7a90,40.409151399999246,pyvrp,40.0,0.01448281883004594,cvrp100_52829.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.25322034992503895,cvrp_s7799_n20-50-100_x66667_cvrp100_52907,0.08040404040404041,False,False,0.22,0.08505050505050506,0.07057239057239056,100,3,True,15.760744803111129,False,True,16.81324827839523,True,15.50752445318609,4,4,0.0012252417527937192,15.526524919628603,True,9101,15.50752445318609,3979011329,10,1aa827ed432841c8a5860f88a0756795f1bfb1afc5ec08220733708a9d3222c7,40.46870619999754,pyvrp,40.0,0.016066521797564664,cvrp100_52907.json,0
"[""accepted""]",stable_control,True,0.16802107383072595,cvrp_s7799_n20-50-100_x66667_cvrp100_52928,0.02383838383838384,True,True,0.0,0.0,0.0,100,3,False,13.60042317663343,False,True,13.822442088041209,True,13.432402102802705,4,4,0.0021846760611149664,13.461747550119968,True,9104,13.432402102802705,575458262,10,0be7a8169248df228a04a97227d36b72ecb4b56340b9ef1cb4f59e2e6943c631,40.168680000002496,pyvrp,40.0,0.012354106313353472,cvrp100_52928.json,0
"[""accepted""]",not_selected,True,0.3034284006311321,cvrp_s7799_n20-50-100_x66667_cvrp100_53051,0.07373737373737374,True,True,0.0,0.0,0.0,100,3,False,15.408841711816251,False,False,,False,15.105413311185119,4,4,0.004679127876441431,15.176093471694655,True,9101,15.105413311185119,2373183311,10,4e05a9cf251738ffad13f526b76ac1926c7ac2d5c412128a40e5ac156acb2fbe,40.37297469999976,pyvrp,40.0,0.019691837083279814,cvrp100_53051.json,0
"[""accepted""]",not_selected,True,0.21037427848143864,cvrp_s7799_n20-50-100_x66667_cvrp100_53099,0.04666666666666667,True,True,0.0,0.0,0.0,100,2,False,14.800262766644405,False,False,,False,14.589888488162966,4,4,0.0035168982456573244,14.641199641391323,True,9101,14.589888488162966,27295334,10,0ca0413effbfac9dcbfe295522117bb2a9c79bab914bb7b6181261e2de25a53c,40.377916400000686,pyvrp,40.0,0.014214225909256327,cvrp100_53099.json,0
"[""accepted""]",not_selected,True,0.16413567744201885,cvrp_s7799_n20-50-100_x66667_cvrp100_53228,0.046464646464646465,True,True,0.19,0.01595959595959596,0.00797979797979798,100,4,False,13.725505290243332,False,False,,False,13.561369612801313,4,4,0.0006215021124257316,13.569798032663055,True,9103,13.561369612801313,171702095,10,04a17549e181155db2d5649c5dbe84d5ad488da1c986ed0b3849daf0a391c284,40.27394759999879,pyvrp,40.0,0.011958443348434933,cvrp100_53228.json,0
"[""accepted""]",stable_control,True,0.43852955121206705,cvrp_s7799_n20-50-100_x66667_cvrp100_53251,0.09676767676767677,True,True,0.17,0.025252525252525252,0.016835016835016835,100,3,False,17.83329866945655,False,True,18.38680009785354,True,17.394769118244483,4,4,0.0011997884948698986,17.41563916210347,True,9103,17.394769118244483,1477998533,10,c487ea109598cae1c37bac46ac9cd61fd2c28d8ffdc952da564d08766d4a5f89,40.26034760000039,pyvrp,40.0,0.024590489922268022,cvrp100_53251.json,0
"[""accepted""]",not_selected,True,0.44878666620486385,cvrp_s7799_n20-50-100_x66667_cvrp100_53254,0.06585858585858585,True,True,0.1,0.012121212121212121,0.012121212121212121,100,2,False,16.74733648786917,False,False,,False,16.298549821664306,4,4,0.0023989118403977745,16.33764860581281,True,9103,16.298549821664306,3142419045,11,c3bd15d68d2db1d31ee5f9a372abf915605ef7e3c2bccfae53c7f3f6e5fe86d4,40.60954549999951,pyvrp,40.0,0.026797495024354454,cvrp100_53254.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.42799379729692255,cvrp_s7799_n20-50-100_x66667_cvrp100_53351,0.08303030303030302,False,False,0.0,0.0,0.0,100,1,True,15.822508354512635,False,True,16.23961802098818,True,15.394514557215713,4,4,0.007481807184512387,15.50969334683197,False,9102,15.394514557215713,3799670415,10,b0bec731fa407b9e0e61a123a27d2a4d079b49d81d8d340f7f1550e6f620fbd9,40.35735339999883,pyvrp,40.0,0.02704968060104435,cvrp100_53351.json,0
"[""accepted""]",not_selected,True,0.08675945964320952,cvrp_s7799_n20-50-100_x66667_cvrp100_53501,0.04808080808080808,True,True,0.0,0.0,0.0,100,3,False,14.238552388294663,False,False,,False,14.151792928651453,4,4,0.0016286589534559072,14.174841372912155,True,9101,14.151792928651453,2425132177,10,dfb3755992cc212fc2fae08607e5398d8fefa436c6990319fd84b223de52060c,40.26912540000194,pyvrp,40.0,0.006093278114040118,cvrp100_53501.json,0
"[""accepted""]",not_selected,True,0.1329526222484283,cvrp_s7799_n20-50-100_x66667_cvrp100_53681,0.05818181818181818,True,True,0.21,0.038585858585858585,0.025723905723905722,100,3,False,13.644635922118596,False,False,,False,13.511683299870167,4,4,0.0016309616495001273,13.533720337152447,True,9101,13.511683299870167,2185132696,11,f7d731329fc63a5c0e9378d39697e3a50a0a3fd23f12e008b724c05a318f3ee0,40.33376629999839,pyvrp,40.0,0.00974394795194981,cvrp100_53681.json,0
"[""accepted""]",not_selected,True,0.39349774369684454,cvrp_s7799_n20-50-100_x66667_cvrp100_53706,0.0892929292929293,True,True,0.18,0.007272727272727273,0.0048484848484848485,100,4,False,16.810165197579725,False,False,,False,16.41666745388288,4,4,4.850268095028193e-05,16.417463706266663,True,9103,16.41666745388288,2425899665,10,a03a6b5342b38f8119b8cef083eb813ee6a69741b117f63882397bd0a90f1658,40.210200099998474,pyvrp,40.0,0.023408321040979365,cvrp100_53706.json,0
